"id","customer_age","gender","education_level","income_category","total_relationship_count","months_inactive_12_mon","credit_limit","total_revolving_bal","total_amt_chng_q4_q1","total_trans_amt","total_trans_ct","total_ct_chng_q4_q1","avg_utilization_ratio","churned"
8758,47,"F","Graduate","$40K - $60K",5,2,5369,1854,0.959,1898,50,0.786,0.345,"No"
2631,52,"F","Graduate","Less than $40K",1,1,3705,2168,0.662,4452,89,0.894,0.585,"No"
6994,45,"F","High School","$40K - $60K",3,2,4034,1867,0.656,3718,72,0.756,0.463,"No"
4430,47,"M","Uneducated","Unknown",3,3,18873,0,0.636,2021,38,0.52,0,"Yes"
4171,56,"F","Uneducated","Less than $40K",1,2,8767,1684,0.786,8066,79,0.549,0.192,"No"
4732,49,"F","Post-Graduate","$40K - $60K",5,2,1994,0,0.829,4434,69,0.568,0,"No"
9587,34,"F","Uneducated","Unknown",6,3,9005,1994,0.919,5223,89,0.712,0.221,"No"
3065,46,"M","High School","$120K +",3,2,3659,1381,0.669,16252,112,0.623,0.377,"No"
9751,54,"M","Unknown","$60K - $80K",4,3,6348,798,1.042,4135,71,0.972,0.126,"No"
1740,46,"F","Doctorate","Less than $40K",2,3,2644,1517,0.721,4815,83,0.804,0.574,"No"
964,37,"M","Graduate","$120K +",2,4,13662,0,0.153,725,22,0,0,"Yes"
1124,55,"F","Doctorate","Less than $40K",4,1,3174,1951,0.766,1243,29,0.611,0.615,"No"
252,45,"M","Unknown","$80K - $120K",3,1,23973,0,0.779,3560,71,0.511,0,"No"
1890,47,"M","Uneducated","$60K - $80K",3,3,17656,0,0.727,4633,71,0.868,0,"No"
563,53,"M","Graduate","$80K - $120K",1,1,34516,1583,0.631,12906,100,0.639,0.046,"No"
6085,57,"M","High School","$80K - $120K",6,3,8026,2202,0.586,4072,72,0.6,0.274,"No"
9611,43,"F","Graduate","Less than $40K",6,2,2725,2517,0.482,4430,66,0.692,0.924,"No"
5219,56,"M","Graduate","$120K +",1,3,15769,0,1.041,602,15,0.364,0,"Yes"
170,50,"F","Graduate","Less than $40K",6,3,3026,1888,0.762,3687,58,0.812,0.624,"No"
7186,57,"F","Graduate","Less than $40K",4,2,1771,1289,0.911,4813,84,0.867,0.728,"No"
7797,62,"M","Post-Graduate","$60K - $80K",4,5,28229,287,0.594,2281,45,0.552,0.01,"Yes"
10106,65,"M","Graduate","$40K - $60K",4,0,1438.3,682,0.713,4427,63,1.172,0.474,"No"
1829,44,"F","Graduate","$40K - $60K",6,5,1572,874,0.947,4996,80,0.739,0.556,"No"
3414,41,"M","College","$80K - $120K",1,1,3306,706,0.814,4772,76,0.9,0.214,"No"
8035,47,"F","Graduate","Unknown",5,1,8332,0,0.92,5108,78,1,0,"No"
5633,56,"M","Graduate","$60K - $80K",3,2,15124,1974,0.826,1850,44,0.571,0.131,"No"
8777,52,"F","Graduate","Less than $40K",2,1,2166,1458,0.712,8215,109,0.535,0.673,"No"
2621,43,"F","High School","Less than $40K",1,1,8401,1085,0.696,7697,98,0.508,0.129,"No"
3453,47,"F","High School","Less than $40K",5,1,2317,0,0.57,4894,89,0.854,0,"No"
4919,47,"M","Uneducated","$60K - $80K",5,2,3569,1030,1.09,4612,75,0.923,0.289,"No"
9738,42,"F","Graduate","Less than $40K",5,1,3308,2517,0.543,5104,85,0.545,0.761,"No"
2055,26,"M","Unknown","Unknown",5,3,3877,0,0.773,2473,33,0.833,0,"No"
3033,44,"F","Graduate","Less than $40K",1,3,10877,1802,0.706,7974,90,0.731,0.166,"No"
96,44,"M","High School","$120K +",2,3,7793,2270,0.945,8260,54,0.5,0.291,"Yes"
6391,43,"M","College","$120K +",6,3,14315,1348,0.681,3694,67,0.718,0.094,"No"
7447,63,"M","Graduate","$40K - $60K",2,1,2619,1779,1.259,1450,37,0.947,0.679,"No"
9551,48,"M","College","$60K - $80K",4,3,13233,1106,0.882,4288,47,0.621,0.084,"No"
797,65,"F","Graduate","Less than $40K",3,6,6184,0,1.016,1712,27,0.286,0,"Yes"
7297,42,"F","Unknown","$40K - $60K",3,3,2516,0,0.53,2257,51,0.545,0,"Yes"
8892,49,"F","Graduate","Less than $40K",5,3,2188,1067,0.618,4537,66,0.435,0.488,"No"
9299,39,"M","Graduate","$120K +",4,2,34516,0,0.754,3572,55,0.667,0,"No"
3826,47,"F","Graduate","Less than $40K",4,2,5062,1423,0.775,4535,68,0.417,0.281,"No"
9252,43,"F","Uneducated","$40K - $60K",6,3,2162,1377,0.6,1555,29,0.706,0.637,"No"
6002,36,"M","Graduate","$60K - $80K",4,3,1911,1217,0.363,1965,49,0.256,0.637,"No"
5575,52,"M","Unknown","$80K - $120K",6,1,34516,1847,0.527,3284,65,0.477,0.054,"No"
3114,45,"M","Graduate","$80K - $120K",1,2,29227,1151,0.73,8420,100,0.852,0.039,"No"
6578,40,"F","Graduate","Less than $40K",3,1,2421,1747,0.691,1346,30,1.308,0.722,"No"
7546,41,"M","High School","$60K - $80K",5,3,22770,2517,0.994,1882,38,0.652,0.111,"No"
6840,55,"F","Graduate","Less than $40K",6,4,4232,0,0.878,2312,37,0.609,0,"Yes"
1858,52,"F","Uneducated","Less than $40K",2,1,3240,0,0.812,4803,83,0.804,0,"No"
1007,42,"M","High School","$80K - $120K",6,3,27310,0,0.919,1537,41,1.05,0,"No"
7018,38,"M","College","$60K - $80K",5,2,6114,1461,0.772,2608,36,0.385,0.239,"Yes"
5015,42,"F","Uneducated","Less than $40K",4,3,1539,0,0.944,4793,71,0.614,0,"No"
6129,49,"M","High School","$60K - $80K",2,3,2465,1334,0.95,4806,83,0.766,0.541,"No"
1411,50,"M","High School","$120K +",5,2,14938,2303,0.804,949,27,2,0.154,"No"
4507,64,"F","Graduate","Less than $40K",3,1,5577,689,0.985,4256,70,1.121,0.124,"No"
9892,47,"M","Post-Graduate","Less than $40K",4,2,3532,0,0.82,3162,56,0.6,0,"No"
1806,47,"F","Graduate","Less than $40K",3,3,1438.3,0,0.854,2295,51,0.545,0,"Yes"
9369,56,"F","High School","Unknown",4,1,4203,1965,0.441,1425,32,0.778,0.468,"No"
9078,52,"M","High School","$120K +",4,3,31945,1591,0.711,3650,62,0.676,0.05,"No"
6761,51,"F","High School","Less than $40K",2,1,3803,2437,0.809,14397,117,0.746,0.641,"No"
9361,48,"F","Graduate","Less than $40K",4,3,1438.3,0,0.647,4601,78,0.625,0,"No"
8600,44,"M","Graduate","$60K - $80K",6,3,11651,1368,0.563,3870,64,0.561,0.117,"No"
1814,40,"M","Doctorate","$40K - $60K",3,3,2313,0,0.673,2249,42,0.312,0,"Yes"
3266,42,"F","Unknown","Less than $40K",3,2,1446,621,0.826,4860,68,0.7,0.429,"No"
835,38,"F","Unknown","$40K - $60K",6,1,3509,1819,0.894,4712,84,0.909,0.518,"No"
5325,46,"F","High School","Unknown",4,3,29543,1164,0.717,1015,27,0.35,0.039,"Yes"
7059,41,"F","Doctorate","$40K - $60K",1,1,18266,822,0.875,14615,124,0.797,0.045,"No"
4757,50,"F","College","Less than $40K",3,2,3462,1817,0.717,4635,65,0.711,0.525,"No"
3968,52,"F","Post-Graduate","Less than $40K",4,3,1438.3,797,0.87,4673,69,0.568,0.554,"No"
7809,44,"F","Graduate","$40K - $60K",3,3,4068,0,1.121,5161,83,0.766,0,"No"
9946,53,"M","Graduate","$120K +",4,3,21006,1905,0.701,1856,57,0.781,0.091,"No"
7468,44,"F","College","Unknown",3,1,8729,1427,0.829,5347,96,0.524,0.163,"No"
5245,49,"F","Unknown","Less than $40K",3,2,1438.3,0,1.044,4553,78,1.167,0,"No"
2432,26,"M","College","Unknown",6,3,2347,0,0.863,2595,56,0.333,0,"No"
2980,47,"F","High School","Less than $40K",3,2,3035,0,1.222,3847,63,0.658,0,"No"
4123,56,"F","Unknown","Less than $40K",5,3,2029,974,0.624,4170,73,0.553,0.48,"No"
9923,53,"M","Graduate","$120K +",1,2,13670,0,0.819,4812,81,0.653,0,"No"
7234,43,"M","College","$40K - $60K",6,2,4559,1664,0.871,1652,37,0.609,0.365,"No"
7449,55,"F","Uneducated","$40K - $60K",4,1,3011,2138,0.565,4439,75,0.875,0.71,"No"
5918,57,"F","High School","Less than $40K",6,2,3542,2417,0.687,4127,71,0.479,0.682,"No"
5040,32,"F","High School","Less than $40K",6,2,2778,2312,0.727,1680,33,1.062,0.832,"No"
10110,63,"M","Graduate","$60K - $80K",6,4,14324,2507,0.433,2083,56,0.647,0.175,"Yes"
1743,57,"F","Unknown","Less than $40K",3,1,2159,1004,0.603,1353,30,0.111,0.465,"No"
5316,47,"F","Graduate","Less than $40K",5,3,1926,879,0.536,4385,71,0.614,0.456,"No"
7022,48,"M","Graduate","$60K - $80K",5,1,34516,1285,0.654,15279,122,0.649,0.037,"No"
1677,29,"F","Post-Graduate","Unknown",4,1,34516,1452,0.887,2336,49,1.13,0.042,"No"
9227,55,"F","Post-Graduate","Unknown",3,2,16547,1521,0.555,1782,48,0.333,0.092,"No"
1995,51,"F","College","Less than $40K",1,3,1438.3,718,0.571,4447,71,0.821,0.499,"No"
9941,42,"F","College","$40K - $60K",3,3,4139,0,0.547,2232,41,0.464,0,"Yes"
9826,43,"M","High School","$80K - $120K",4,2,28262,1483,0.668,3855,66,0.61,0.052,"No"
6307,44,"M","Unknown","$60K - $80K",6,2,4969,1187,0.714,3878,82,0.783,0.239,"No"
5290,48,"M","Post-Graduate","$60K - $80K",6,3,5826,1482,0.729,4135,76,0.767,0.254,"No"
8504,43,"M","Doctorate","$80K - $120K",4,2,3676,673,0.629,14651,105,0.78,0.183,"No"
6737,49,"F","Unknown","Less than $40K",5,3,3261,814,0.85,4739,89,0.712,0.25,"No"
6895,49,"M","Graduate","$60K - $80K",4,4,15377,1516,0.627,1848,49,1.042,0.099,"No"
8015,53,"F","Graduate","Less than $40K",5,2,1944,1140,0.582,4921,82,0.907,0.586,"No"
5785,50,"F","Graduate","Less than $40K",2,3,4249,789,0.925,8186,93,0.722,0.186,"No"
2357,54,"M","Post-Graduate","$80K - $120K",1,3,18512,1664,0.889,8019,57,0.583,0.09,"Yes"
8615,46,"M","Graduate","$60K - $80K",1,2,4930,159,0.592,7412,60,0.579,0.032,"Yes"
2857,42,"M","Graduate","$60K - $80K",3,3,12294,2517,0.775,7906,87,0.611,0.205,"No"
1604,26,"M","College","Less than $40K",5,2,4150,456,1.126,2483,74,0.542,0.11,"No"
6205,49,"F","Graduate","Less than $40K",2,2,3002,1446,0.815,4851,74,0.947,0.482,"No"
4870,49,"M","High School","$80K - $120K",2,1,2221,1291,0.785,8618,98,0.815,0.581,"No"
5869,49,"M","Graduate","$80K - $120K",6,1,21378,1284,1.101,3526,64,0.684,0.06,"No"
3459,56,"F","Uneducated","Less than $40K",4,1,3652,1351,0.836,1561,39,0.625,0.37,"No"
8077,53,"F","Unknown","$40K - $60K",6,3,2192,1146,0.622,4756,85,0.735,0.523,"No"
7188,65,"F","Graduate","Less than $40K",4,2,3297,2297,0.744,1894,56,0.556,0.697,"No"
8116,38,"F","Graduate","Unknown",6,2,2425,1396,0.899,4568,74,0.897,0.576,"No"
867,48,"F","Graduate","Less than $40K",6,2,2423,1773,0.574,2038,64,0.362,0.732,"No"
3915,43,"F","High School","Less than $40K",4,2,3125,2517,0.73,4422,71,0.732,0.805,"No"
6768,48,"M","Uneducated","$80K - $120K",4,3,9727,1626,1.006,3543,62,0.676,0.167,"No"
4884,50,"M","Unknown","$40K - $60K",4,3,13509,2060,0.729,3702,64,0.829,0.152,"No"
3415,37,"F","Graduate","Less than $40K",3,3,2005,1517,0.729,2439,61,0.848,0.757,"No"
6090,44,"F","Uneducated","Less than $40K",2,2,1438.3,894,0.762,4687,85,0.932,0.622,"No"
354,33,"M","College","$80K - $120K",6,2,34516,917,0.764,14202,114,0.781,0.027,"No"
3944,35,"M","Graduate","$60K - $80K",6,1,14365,0,0.61,2290,62,0.632,0,"No"
2323,38,"F","Graduate","Less than $40K",4,2,2396,2217,0.978,4593,74,0.721,0.925,"No"
3118,55,"F","College","Less than $40K",5,2,5719,892,0.589,3403,68,0.417,0.156,"No"
2118,31,"F","Graduate","Less than $40K",1,1,4829,0,0.836,8286,65,0.857,0,"Yes"
7322,44,"F","Unknown","Unknown",5,3,8064,2417,0.644,4412,67,0.861,0.3,"No"
772,50,"F","Unknown","Less than $40K",4,2,2081,1235,1.485,1337,29,1.071,0.593,"No"
4825,48,"F","High School","Unknown",1,2,2625,2517,0.702,4378,81,0.884,0.959,"No"
5309,48,"F","Unknown","Less than $40K",3,1,3251,2517,0.739,2483,50,0.471,0.774,"Yes"
2356,47,"M","Uneducated","$120K +",3,2,34516,1126,0.575,1736,35,0.4,0.033,"Yes"
3325,54,"M","Post-Graduate","$120K +",3,1,5597,0,0.596,4844,58,0.871,0,"No"
9739,41,"F","Uneducated","Unknown",2,5,5877,1713,0.791,15106,91,0.978,0.291,"No"
4101,59,"F","Graduate","Unknown",3,2,10031,0,0.238,1792,29,0.074,0,"Yes"
4347,40,"F","Graduate","Unknown",1,2,6888,1878,1.059,9038,64,0.829,0.273,"Yes"
2622,56,"F","Graduate","Less than $40K",4,3,1936,1101,0.984,4578,70,0.892,0.569,"No"
2825,44,"M","Unknown","$40K - $60K",1,1,12967,2517,0.787,4520,74,0.762,0.194,"No"
4344,56,"M","Unknown","$60K - $80K",5,3,12248,0,0.894,767,25,0.562,0,"Yes"
8418,47,"F","College","Less than $40K",3,1,2633,1924,0.806,3407,66,0.535,0.731,"No"
483,53,"M","Unknown","$80K - $120K",4,1,7181,2517,0.545,1636,39,0.56,0.351,"No"
5729,40,"M","Uneducated","$80K - $120K",6,3,1770,584,0.706,4442,83,0.844,0.33,"No"
3881,61,"F","Doctorate","$40K - $60K",4,2,8633,2517,0.681,2066,51,0.457,0.292,"No"
4979,42,"F","Graduate","$40K - $60K",6,2,1451,599,0.752,2192,35,0.458,0.413,"Yes"
749,48,"F","Unknown","Less than $40K",1,1,2089,1262,0.886,5069,76,1.111,0.604,"No"
5268,48,"F","Graduate","Unknown",5,3,5239,1172,0.825,4241,61,0.968,0.224,"No"
4650,53,"F","Graduate","Less than $40K",2,3,1438.3,630,0.667,4704,79,0.756,0.438,"No"
5138,51,"M","High School","$80K - $120K",5,2,14902,0,0.312,2038,39,0.625,0,"Yes"
4405,47,"F","Graduate","Unknown",3,3,5590,0,0.01,1507,32,0,0,"Yes"
7936,45,"F","Graduate","Unknown",1,2,4348,1830,1.036,4293,66,0.692,0.421,"No"
1201,43,"F","Uneducated","Less than $40K",2,3,2962,2517,1.046,929,31,0.409,0.85,"Yes"
7108,59,"F","Graduate","Less than $40K",3,1,2697,1410,0.925,4489,58,0.706,0.523,"No"
5096,36,"F","Graduate","Less than $40K",4,2,1493,0,0.721,2516,63,0.575,0,"Yes"
95,44,"F","College","Less than $40K",5,4,7499,1083,0.716,2478,45,0.667,0.144,"Yes"
1989,43,"M","Graduate","$80K - $120K",5,1,19188,1622,0.75,4282,52,0.926,0.085,"No"
3263,38,"F","High School","Less than $40K",2,3,1438.3,583,0.888,1259,24,1,0.405,"No"
172,53,"M","Uneducated","$120K +",4,4,23958,2517,0.702,2777,45,0.552,0.105,"Yes"
8719,51,"M","Unknown","$60K - $80K",3,2,22224,979,1.255,3346,69,1.156,0.044,"No"
7972,47,"M","Doctorate","$60K - $80K",6,3,1584,1214,0.887,2628,41,0.64,0.766,"Yes"
5870,45,"F","High School","Less than $40K",4,1,2030,1269,0.646,5067,88,0.725,0.625,"No"
4995,46,"M","Graduate","$60K - $80K",6,3,2179,1632,0.801,4025,69,0.683,0.749,"No"
4883,37,"M","High School","$120K +",4,2,3497,1665,0.627,2337,61,0.564,0.476,"No"
8265,54,"F","Graduate","Less than $40K",1,1,2598,1343,0.637,4692,86,0.72,0.517,"No"
7461,65,"F","Graduate","Less than $40K",5,3,1438.3,0,0.76,2249,61,0.564,0,"No"
4528,40,"M","Graduate","$80K - $120K",2,2,29338,159,1.017,4983,40,0.379,0.005,"Yes"
6808,43,"M","High School","$40K - $60K",6,2,1539,989,0.86,1987,47,0.808,0.643,"No"
5302,32,"F","Uneducated","Less than $40K",5,2,2156,1114,0.603,4106,66,0.833,0.517,"No"
7005,50,"F","High School","Less than $40K",6,1,7115,2000,0.769,3584,57,0.966,0.281,"No"
3967,53,"F","Uneducated","Less than $40K",6,1,3506,1405,0.766,1999,48,0.655,0.401,"No"
1031,55,"F","Unknown","$40K - $60K",5,3,2496,1999,0.724,2590,50,0.667,0.801,"Yes"
1356,40,"F","Graduate","$40K - $60K",5,2,6247,1508,1.01,5158,68,0.447,0.241,"No"
6068,39,"M","High School","Less than $40K",4,1,4423,1643,0.724,15467,112,0.623,0.371,"No"
3130,42,"M","Post-Graduate","$80K - $120K",1,1,32106,0,0.678,4452,83,0.729,0,"No"
2310,56,"F","College","Less than $40K",1,1,2143,1194,0.49,4684,82,0.907,0.557,"No"
3392,37,"F","Doctorate","Less than $40K",3,5,1438.3,0,0.861,4314,82,0.864,0,"No"
5401,43,"F","High School","$40K - $60K",5,1,6034,1579,0.753,4712,67,0.914,0.262,"No"
1619,49,"F","Unknown","Unknown",6,3,2874,0,0.676,4617,89,0.78,0,"No"
7812,52,"M","Unknown","$120K +",6,1,2717,1953,0.809,3974,70,0.556,0.719,"No"
716,60,"M","High School","Less than $40K",4,4,4613,0,0.978,8970,78,1.294,0,"Yes"
993,33,"M","Post-Graduate","$80K - $120K",4,3,2946,1359,0.746,2017,48,0.455,0.461,"No"
503,55,"F","College","$40K - $60K",3,3,1843,1520,0.864,4729,92,0.704,0.825,"No"
2346,42,"F","High School","Less than $40K",5,3,1931,1297,1.037,4693,66,0.833,0.672,"No"
6041,54,"F","Graduate","Less than $40K",3,1,2191,1655,1.008,4961,71,0.821,0.755,"No"
2183,46,"M","Uneducated","$120K +",5,1,26977,1961,0.641,1958,41,1.05,0.073,"No"
2975,26,"M","Graduate","Less than $40K",6,3,2740,2069,0.418,1997,44,0.419,0.755,"No"
9297,53,"M","Uneducated","$60K - $80K",1,3,13720,0,0.671,1830,36,0.241,0,"Yes"
5479,39,"M","High School","$120K +",1,3,1726,1476,0.371,1804,34,0.259,0.855,"Yes"
3629,46,"F","Graduate","Less than $40K",6,2,5157,1485,0.699,4417,77,0.711,0.288,"No"
2843,53,"F","Unknown","Unknown",3,4,2592,1364,0.679,4208,68,0.7,0.526,"No"
2923,47,"M","Uneducated","$60K - $80K",1,3,1789,0,0.637,2784,49,0.581,0,"Yes"
151,42,"F","College","Less than $40K",5,4,2238,1693,0.714,5339,86,0.458,0.756,"No"
1798,39,"F","College","Less than $40K",3,2,1978,871,0.636,4299,59,0.844,0.44,"No"
4811,35,"F","Graduate","Less than $40K",2,2,1649,0,0.683,2549,54,0.588,0,"Yes"
3642,41,"M","High School","$80K - $120K",3,5,33472,2517,0.633,4719,70,0.667,0.075,"No"
3410,56,"F","Uneducated","Unknown",5,2,5261,1966,0.672,4448,86,0.792,0.374,"No"
3472,51,"F","Graduate","Less than $40K",6,2,6160,2258,0.717,3986,80,0.6,0.367,"No"
191,54,"F","Graduate","Less than $40K",1,5,13432,0,0.918,4909,50,0.316,0,"Yes"
7154,51,"M","High School","$80K - $120K",5,2,9186,0,0.658,4986,88,0.76,0,"No"
7088,52,"F","Uneducated","Less than $40K",3,3,6897,640,1.052,2781,57,0.839,0.093,"No"
3418,54,"M","Graduate","$40K - $60K",4,3,2706,2517,0.506,1682,39,0.625,0.93,"No"
2353,38,"F","Unknown","Unknown",4,3,3388,0,0.368,1959,52,0.857,0,"Yes"
1401,46,"F","Graduate","$40K - $60K",3,3,2644,2126,0.748,3601,66,0.65,0.804,"No"
7298,59,"M","Graduate","$40K - $60K",5,1,4188,2200,0.867,4911,86,0.72,0.525,"No"
8529,26,"M","High School","$40K - $60K",6,2,1473,0,0.813,2099,39,0.857,0,"No"
2455,31,"M","Unknown","$40K - $60K",5,1,13427,1562,0.537,13117,108,0.714,0.116,"No"
4985,59,"M","Graduate","$40K - $60K",4,2,1638,0,0.533,1536,44,0.63,0,"No"
9915,48,"M","College","$80K - $120K",4,3,2852,736,0.386,1382,40,0.29,0.258,"No"
7808,52,"M","High School","$80K - $120K",4,3,31258,1518,0.917,2866,53,0.893,0.049,"No"
3080,49,"M","High School","Unknown",2,1,3519,1336,0.506,3552,68,0.619,0.38,"No"
4583,49,"F","Unknown","Less than $40K",2,2,5855,0,0.962,9202,80,0.86,0,"Yes"
160,47,"M","Unknown","$40K - $60K",3,6,5154,1407,0.666,1694,32,0.778,0.273,"No"
5060,59,"M","Graduate","$60K - $80K",6,3,1438.3,788,0.741,4297,65,0.585,0.548,"No"
9710,57,"F","High School","Less than $40K",3,2,1609,0,0.669,4770,85,0.7,0,"No"
2070,50,"M","College","$60K - $80K",1,2,12889,1822,0.88,8272,79,0.837,0.141,"No"
6144,45,"F","Graduate","Less than $40K",6,2,2016,972,0.685,4535,82,0.745,0.482,"No"
7737,33,"F","High School","Unknown",6,2,12716,1496,1.032,2412,64,0.6,0.118,"No"
2964,64,"F","Doctorate","Less than $40K",4,1,5462,1864,0.67,1523,35,0.667,0.341,"No"
3220,40,"M","Unknown","$80K - $120K",1,3,23502,0,0.839,7957,60,0.875,0,"Yes"
3362,48,"F","Graduate","Less than $40K",3,2,1667,0,0.686,4385,80,0.951,0,"No"
8659,54,"M","High School","$120K +",5,3,3251,1919,0.56,1406,31,0.24,0.59,"No"
1938,38,"F","Post-Graduate","$40K - $60K",2,1,4468,2395,0.706,4690,79,0.756,0.536,"No"
2819,63,"M","Graduate","Less than $40K",6,3,1438.3,0,0.854,3913,78,0.5,0,"No"
5034,61,"M","High School","$60K - $80K",5,2,2175,1404,0.633,3994,64,0.778,0.646,"No"
8736,35,"F","Graduate","Less than $40K",3,3,5780,938,0.988,2960,65,0.757,0.162,"No"
2891,47,"M","Unknown","$60K - $80K",3,2,2589,1693,0.878,4259,83,0.766,0.654,"No"
8519,50,"M","Graduate","$80K - $120K",6,2,1438.3,862,0.65,1391,40,0.212,0.599,"No"
5314,39,"F","Graduate","Less than $40K",5,2,1438.3,0,0.777,2392,44,0.375,0,"Yes"
7680,51,"M","Unknown","$120K +",5,3,28600,0,0.506,4336,66,0.61,0,"No"
9492,52,"M","Doctorate","$120K +",3,2,11188,0,0.658,2109,47,0.621,0,"Yes"
8510,43,"M","Uneducated","$120K +",4,2,34516,1938,0.426,1215,45,0.406,0.056,"No"
3034,37,"F","Graduate","$40K - $60K",4,3,2407,1552,0.62,4983,86,0.755,0.645,"No"
4436,42,"M","Uneducated","$120K +",2,3,5195,468,0.567,2682,48,0.231,0.09,"Yes"
5186,41,"M","Graduate","$80K - $120K",1,3,12578,2517,0.875,8362,82,0.64,0.2,"No"
7705,60,"M","Graduate","$60K - $80K",4,3,28701,0,1.165,3516,57,0.727,0,"No"
992,53,"F","High School","Less than $40K",4,3,2973,2517,0.588,4862,77,0.453,0.847,"No"
9263,35,"F","High School","Unknown",3,3,1438.3,0,0.751,3995,82,0.608,0,"No"
7486,29,"F","Graduate","Unknown",3,3,1709,1465,0.558,1757,48,0.548,0.857,"No"
1381,47,"F","Uneducated","$40K - $60K",3,3,2680,1652,1.132,3382,58,0.758,0.616,"No"
4983,51,"M","Doctorate","$80K - $120K",2,3,31346,1318,0.862,13303,92,0.804,0.042,"No"
5063,59,"M","Uneducated","$40K - $60K",3,2,15809,0,0.992,3109,48,0.412,0,"Yes"
6865,45,"F","Uneducated","Less than $40K",1,2,2490,1059,0.715,12257,101,0.772,0.425,"No"
8601,49,"M","High School","$80K - $120K",6,2,2292,0,0.976,2584,60,0.5,0,"No"
7306,48,"M","High School","$80K - $120K",3,3,10111,868,0.748,4791,68,0.889,0.086,"No"
5133,43,"M","Graduate","$80K - $120K",6,2,12165,0,1.16,4066,74,0.682,0,"No"
3849,43,"M","Graduate","$40K - $60K",5,3,6080,787,0.975,4866,56,0.647,0.129,"Yes"
8748,64,"M","Graduate","Less than $40K",6,4,1709,895,1.656,1673,32,0.882,0.524,"No"
8466,39,"F","High School","Unknown",3,3,2069,550,0.783,2716,43,0.433,0.266,"Yes"
70,44,"F","Uneducated","Less than $40K",6,3,11879,0,0.735,3490,62,0.938,0,"No"
1922,35,"M","Uneducated","$60K - $80K",6,3,21695,1257,0.793,2266,74,0.48,0.058,"No"
9827,44,"F","Graduate","Less than $40K",5,2,1438.3,0,0.421,1944,36,0.5,0,"Yes"
1039,43,"F","Post-Graduate","Less than $40K",3,3,1438.3,0,1.004,974,28,0.273,0,"Yes"
1676,48,"M","Post-Graduate","$120K +",5,3,34516,2517,0.553,2260,50,0.786,0.073,"Yes"
7667,47,"F","Graduate","Less than $40K",6,2,15109,897,0.494,2315,43,0.303,0.059,"Yes"
7241,39,"M","Uneducated","$80K - $120K",4,2,12618,1585,0.586,4768,82,0.864,0.126,"No"
7315,47,"M","Uneducated","$60K - $80K",2,3,11919,2347,0.842,8257,96,0.574,0.197,"No"
961,49,"F","Graduate","Less than $40K",3,3,4364,1507,1.05,1392,38,1.375,0.345,"No"
7042,38,"M","Unknown","$60K - $80K",4,2,26437,681,1.021,2167,57,0.727,0.026,"No"
2380,59,"M","Unknown","$60K - $80K",6,4,4230,1366,0.63,1480,35,0.458,0.323,"No"
5372,42,"M","Unknown","$120K +",3,2,34516,1067,0.487,4281,72,0.636,0.031,"No"
3965,54,"F","High School","Less than $40K",4,3,2223,632,0.665,2538,49,0.581,0.284,"Yes"
4142,63,"M","Graduate","Less than $40K",4,2,7936,2081,0.941,4247,81,0.841,0.262,"No"
2921,50,"M","Graduate","$60K - $80K",6,3,4702,0,0.578,1673,44,0.257,0,"No"
574,48,"F","Uneducated","$40K - $60K",4,1,2866,921,0.654,4615,72,0.6,0.321,"No"
6366,44,"M","Unknown","$60K - $80K",3,2,2540,0,0.212,1531,31,0.107,0,"Yes"
1582,40,"F","Uneducated","Less than $40K",2,6,1965,0,0.608,4268,91,0.857,0,"No"
7203,63,"M","Graduate","$60K - $80K",5,2,14035,2061,2.271,1606,30,1.5,0.147,"No"
4713,48,"M","High School","$40K - $60K",3,3,7897,157,0.699,2270,46,0.394,0.02,"Yes"
8578,48,"M","High School","$120K +",2,3,30210,1946,0.904,7403,88,0.544,0.064,"No"
2549,50,"F","Graduate","Less than $40K",2,3,3201,2517,0.445,1880,42,0.355,0.786,"Yes"
2189,50,"M","Uneducated","$80K - $120K",6,2,9810,1838,0.661,2247,41,0.64,0.187,"No"
3581,42,"M","Uneducated","$120K +",5,3,6748,1467,0.831,1201,42,0.68,0.217,"No"
6901,33,"M","High School","$80K - $120K",6,2,1630,0,0.605,4426,91,0.784,0,"No"
2542,45,"M","Unknown","$40K - $60K",3,2,4721,1289,0.656,3856,74,0.762,0.273,"No"
1847,51,"M","Post-Graduate","$80K - $120K",4,2,4830,1970,0.799,4850,80,0.633,0.408,"No"
543,51,"M","Graduate","$80K - $120K",5,3,1438.3,327,0.528,1783,40,0.481,0.227,"Yes"
340,48,"M","Post-Graduate","$40K - $60K",6,1,2916,1074,0.774,4020,84,0.68,0.368,"No"
